27.7214	29.6954
10.1918	30.447
24.204	42.3463
16.0911	21.1098
27.3664	11.0443
28.5525	49.258
28.8363	33.8038
19.7889	57.7899
32.654	47.4634
13.7348	19.4876
37.2906	58.4042
24.4777	51.7716
23.9906	50.2524
33.8849	34.5106
31.7499	68.8285
19.6895	62.3438
19.9716	51.4118
46.5292	66.6537
30.6895	75.2182
42.8174	37.1765
37.0645	76.626
27.1567	32.4953
47.4754	69.3004
45.743	44.3788
46.4577	57.6754
38.987	76.5813
35.7136	43.8205
53.5447	89.3804
46.6214	50.0022
42.1637	92.9775
59.707	68.3956
43.696	81.1216
35.808	62.3189
40.4053	78.0539
49.6165	64.8008
50.7892	79.1902
55.1715	94.7313
37.4665	57.122
40.7499	79.4481
50.1555	66.58
53.8238	79.0497
56.9548	62.938
60.2718	79.0816
66.4178	85.483
48.8863	114.822
51.3372	76.7961
68.6608	105.103
49.4626	120.255
74.1299	93.6108
55.7972	105.281
